"","stringency_index","cases_pm","vaxxed_ph","deaths_pm","date","iso_code","continent","country","positive_rate","population","accept","death_group","cases_group"
"4148",73.61,94.888,NA,1.982,2021-01-18,"TUR","Asia","Turkey",0.0493,85042736,0.662769097017137,"high","average"
"4149",64.35,71.03,NA,1.762,2021-01-25,"TUR","Asia","Turkey",0.0376,85042736,0.660106078677582,"average","average"
"4150",68.06,83.882,NA,1.524,2021-02-01,"TUR","Asia","Turkey",0.0444,85042736,0.67443533455466,"average","average"
"4151",69.44,91.344,NA,1.315,2021-02-08,"TUR","Asia","Turkey",0.0553,85042736,0.679187063551756,"average","average"
"4152",72.22,91.667,4.24,1.112,2021-02-15,"TUR","Asia","Turkey",0.0622,85042736,0.685820914818307,"average","average"
"4153",72.22,88.02,6.75,0.968,2021-02-22,"TUR","Asia","Turkey",0.0652,85042736,0.6888567636132,"average","average"
"4154",66.67,109.11,8.2,0.84,2021-03-01,"TUR","Asia","Turkey",0.0748,85042736,0.678571679689151,"average","average"
"4155",64.81,138.003,8.9,0.766,2021-03-08,"TUR","Asia","Turkey",0.0859,85042736,0.677439253855074,"average","high"
"4156",72.22,170.101,9.3,0.769,2021-03-15,"TUR","Asia","Turkey",0.0998,85042736,0.695676778392522,"average","high"
"4157",72.22,235.923,9.46,1.052,2021-03-22,"TUR","Asia","Turkey",0.1098,85042736,0.689133724153339,"average","high"
"4158",72.22,344.766,9.84,1.767,2021-03-29,"TUR","Asia","Turkey",0.1327,85042736,0.683578362079603,"average","high"
"4159",72.22,485.511,11.52,2.059,2021-04-05,"TUR","Asia","Turkey",0.1691,85042736,0.695749477722847,"high","high"
"4160",72.22,628.209,13.06,2.899,2021-04-12,"TUR","Asia","Turkey",0.1797,85042736,0.716301862316813,"high","high"
"4161",83.33,705.566,14.42,3.502,2021-04-19,"TUR","Asia","Turkey",0.1914,85042736,0.717554008079841,"high","high"
"4162",87.04,577.332,15.62,4.105,2021-04-26,"TUR","Asia","Turkey",0.1664,85042736,0.709746493416228,"high","high"
"4163",87.04,391.131,16.38,4.166,2021-05-03,"TUR","Asia","Turkey",0.1269,85042736,0.71069439226233,"high","high"
"4164",87.04,243.264,17.19,3.561,2021-05-10,"TUR","Asia","Turkey",0.0896,85042736,0.701959904949319,"high","high"
"4165",76.85,138.774,17.62,2.809,2021-05-17,"TUR","Asia","Turkey",0.0561,85042736,0.712452035199278,"high","high"
"4166",76.85,111.645,18.95,2.458,2021-05-24,"TUR","Asia","Turkey",0.0438,85042736,0.706286024162656,"high","average"
"4167",74.07,93.052,19.55,1.816,2021-05-31,"TUR","Asia","Turkey",0.0359,85042736,0.689667394760951,"average","average"
"4168",64.81,74.287,21.15,1.223,2021-06-07,"TUR","Asia","Turkey",0.0288,85042736,0.697462661006555,"average","average"
"4169",61.11,71.302,24.65,0.907,2021-06-14,"TUR","Asia","Turkey",0.0274,85042736,0.698381808450704,"average","average"
"4170",61.11,66.387,34.16,0.741,2021-06-21,"TUR","Asia","Turkey",0.0255,85042736,0.624629276504895,"average","average"
"4171",61.11,65.038,39.9,0.669,2021-06-28,"TUR","Asia","Turkey",0.0249,85042736,0.533636739827827,"average","average"
"4172",50,59.053,42.82,0.546,2021-07-05,"TUR","Asia","Turkey",0.0225,85042736,0.507591229272673,"average","average"
"4173",50,62.985,44.79,0.536,2021-07-12,"TUR","Asia","Turkey",0.0237,85042736,0.48588999430019,"average","average"
"4174",50,84.709,45.9,0.548,2021-07-19,"TUR","Asia","Turkey",0.0309,85042736,0.479929525250156,"average","average"
"4175",50,136.118,46.84,0.66,2021-07-26,"TUR","Asia","Turkey",0.0545,85042736,0.511114664296257,"average","high"
"4176",50,256.033,48.41,0.877,2021-08-02,"TUR","Asia","Turkey",0.0846,85042736,0.504375320854805,"average","high"
"4177",50,287.936,49.24,1.334,2021-08-09,"TUR","Asia","Turkey",0.0986,85042736,0.512734973063973,"average","high"
"4178",32.41,259.609,51.96,1.698,2021-08-16,"TUR","Asia","Turkey",0.0787,85042736,0.496312175341789,"average","high"
"4179",32.41,231.319,54.46,2.421,2021-08-23,"TUR","Asia","Turkey",0.0686,85042736,0.492045743394391,"high","high"
"4180",32.41,221.6,56.36,2.844,2021-08-30,"TUR","Asia","Turkey",0.0646,85042736,0.473447174688214,"high","high"
"4181",63.89,256.305,58.73,3.224,2021-09-06,"TUR","Asia","Turkey",0.0736,85042736,0.454313344446804,"high","high"
"4182",63.89,275.236,60.89,2.923,2021-09-13,"TUR","Asia","Turkey",0.0748,85042736,0.428203620263789,"high","high"
"4183",63.89,322.666,62.12,2.836,2021-09-20,"TUR","Asia","Turkey",0.0807,85042736,0.453469453167509,"high","high"
"4184",63.89,322.092,62.98,2.632,2021-09-27,"TUR","Asia","Turkey",0.0781,85042736,0.420702872017354,"high","high"
"4185",63.89,336.619,63.66,2.582,2021-10-04,"TUR","Asia","Turkey",0.0808,85042736,0.400063402498734,"high","high"
"4186",63.89,349.468,64.16,2.451,2021-10-11,"TUR","Asia","Turkey",0.0837,85042736,0.388564530169492,"high","high"
"4187",63.89,350.079,64.57,2.468,2021-10-18,"TUR","Asia","Turkey",0.0836,85042736,0.425731306315978,"high","high"
"4188",60.19,329.164,64.93,2.532,2021-10-25,"TUR","Asia","Turkey",0.0787,85042736,0.412325687581456,"high","high"
"4189",49.07,306.061,65.19,2.493,2021-11-01,"TUR","Asia","Turkey",0.0739,85042736,0.350727040988429,"high","high"
"4190",49.07,335.692,65.45,2.496,2021-11-08,"TUR","Asia","Turkey",0.0795,85042736,0.381656841423283,"high","high"
"4191",49.07,289.795,65.69,2.406,2021-11-15,"TUR","Asia","Turkey",0.0698,85042736,0.393128794425087,"high","high"
"4192",54.63,241.094,NA,4.933,2020-12-21,"UKR","Europe","Ukraine",0.2929,43466822,0.523617794042425,"high","high"
"4193",54.63,205.069,NA,4.148,2020-12-28,"UKR","Europe","Ukraine",0.3426,43466822,0.525066650139036,"high","high"
"4194",54.63,166.16,NA,3.803,2021-01-04,"UKR","Europe","Ukraine",0.3551,43466822,0.492088100586517,"high","high"
"4195",63.89,142.043,NA,3.31,2021-01-11,"UKR","Europe","Ukraine",0.28,43466822,0.476774277941127,"high","high"
"4196",63.89,154.614,NA,3.707,2021-01-18,"UKR","Europe","Ukraine",0.2579,43466822,0.450695842958799,"high","high"
"4197",54.63,108.056,NA,3.793,2021-01-25,"UKR","Europe","Ukraine",0.2279,43466822,0.441285917671208,"high","average"
"4198",54.63,95.511,NA,3.057,2021-02-01,"UKR","Europe","Ukraine",0.1945,43466822,0.457434033548143,"high","average"
"4199",54.63,89.369,NA,3.132,2021-02-08,"UKR","Europe","Ukraine",0.1888,43466822,0.458472582918114,"high","average"
"4200",54.63,92.139,NA,2.688,2021-02-15,"UKR","Europe","Ukraine",0.2278,43466822,0.456014473429432,"high","average"
"4201",54.63,116.624,NA,2.725,2021-02-22,"UKR","Europe","Ukraine",0.1875,43466822,0.460774031491907,"high","average"
"4202",60.19,149.175,0.01,3.119,2021-03-01,"UKR","Europe","Ukraine",0.2192,43466822,0.471373825905467,"high","high"
"4203",60.19,182.362,0.04,3.734,2021-03-08,"UKR","Europe","Ukraine",0.2525,43466822,0.499442446207793,"high","high"
"4204",60.19,201.941,0.14,4.447,2021-03-15,"UKR","Europe","Ukraine",0.2603,43466822,0.49677963101947,"high","high"
"4205",62.04,286.978,0.28,5.613,2021-03-22,"UKR","Europe","Ukraine",0.2872,43466822,0.507572270145726,"high","high"
